Latitude,Longitude,Newsletter,Transactions_LifetimeGiftsAmount,Transactions_LifetimeGiftsNumber,Transactions_AverageGiftAmount,DonationFrequency,DonationFrequencyActive,Transactions_Months1To12GiftsAmount,Transactions_Months1To12GiftsNumber,monthlyDonorMonths1to12,Transactions_Months13To24GiftsAmount,Transactions_Months13To24GiftsNumber,monthlyDonorMonths13to24,Transactions_Months25To36GiftsAmount,Transactions_Months25To36GiftsNumber,monthlyDonorMonths25to36,Transactions_DateOfFirstGift,Transactions_FirstGiftAmount,Transactions_DateOfLastGift,Transactions_LastGiftAmount,monthsSinceFirstDonation,monthsSinceLastDonation,activeMonths,Transactions_DateOfHighestGift,Transactions_HighestGiftAmount,Transactions_DateOfLowestGift,Transactions_LowestGiftAmount,DistanceFromEHSC
52.985705131874106,-1.173230037333154,0,342.51,5,68.502,0.1785714285714285,0.1851851851851851,133.91,2,0,101.68,1,0,94.33,1,0,2021-12-24,95.72,2024-02-19,100.4,27,1,27,2024-02-19,95.8,2023-10-30,39.9,4.13230202746464
52.98765618119623,-1.0923487413075763,0,50.19,2,25.095,0.125,2.0,0.0,0,0,25.19,1,0,0.0,0,0,2022-12-25,25.62,2022-12-27,24.47,15,15,1,2022-12-27,25.55,2022-12-26,24.87,5.0154184692083055
52.971000473550006,-1.1468980024342823,1,59.3,2,29.65,0.0714285714285714,2.0,0.0,0,0,0.0,0,0,29.3,1,0,2022-01-04,30.87,2022-01-05,30.31,27,27,1,2022-01-08,29.09,2022-01-05,30.63,1.9427285093667879
52.92544752411484,-1.148874030075599,0,760.12,5,152.024,0.1851851851851851,0.1851851851851851,99.14,1,0,537.47,2,0,86.07,1,0,2022-01-26,86.04,2024-03-26,304.86,26,0,27,2023-02-16,351.1,2022-01-27,86.05,3.195363897346346
52.914058431382266,-1.1344775244843652,0,200.96,2,100.48,0.5,2.0,100.96,1,0,0.0,0,0,0.0,0,0,2023-12-29,99.63,2023-12-29,101.88,3,3,1,2023-12-29,95.85,2023-12-29,101.62,4.452396863020868
52.92853320827141,-1.2696069088076565,0,41.81,2,20.905,0.125,2.0,0.0,0,0,20.81,1,0,0.0,0,0,2022-12-13,22.24,2022-12-13,20.58,15,15,1,2022-12-13,22.06,2022-12-12,20.58,9.049346869041399
52.97757560629899,-1.164696622509913,1,101.25,2,50.625,0.5,2.0,51.25,1,0,0.0,0,0,0.0,0,0,2023-12-20,48.96,2023-12-24,49.08,3,3,1,2023-12-20,48.32,2023-12-20,49.47,3.06181205125925
52.96503485417369,-1.192491028971831,0,102.41,2,51.205,0.0833333333333333,2.0,0.0,0,0,52.41,1,0,0.0,0,0,2022-04-28,51.05,2022-04-29,49.01,23,23,1,2022-04-28,49.18,2022-04-30,50.23,3.635067984685861
52.97875461866214,-1.1368989382361818,0,2213.77,37,59.83162162162162,1.0,1.0277777777777777,586.88,12,1,999.51,13,1,568.31,11,0,2021-04-06,50.08,2024-02-06,49.69,36,1,36,2022-12-04,380.82,2024-02-06,49.06,2.792291806814276
52.99154330273508,-1.0355150062708822,0,695.81,2,347.905,0.1176470588235294,2.0,0.0,0,0,345.81,1,0,0.0,0,0,2022-11-09,355.85,2022-11-11,352.65,16,16,1,2022-11-09,332.19,2022-11-11,346.78,8.27535734328955
52.96812053528103,-1.2062112684647797,1,258.47,4,64.6175,0.1428571428571428,0.1538461538461538,148.03,2,0,0.0,0,0,100.82,1,0,2021-12-14,98.76,2024-01-17,75.9,27,2,26,2021-12-12,94.64,2024-01-19,76.72,4.6187799976508215
52.93707193242184,-1.2468120823062154,0,56.18,3,18.726666666666667,0.0857142857142857,0.1578947368421052,0.0,0,0,29.82,1,0,23.47,1,0,2021-06-11,25.1,2022-12-06,30.54,34,16,19,2022-12-08,29.03,2021-06-07,25.29,7.30909128210233
52.92786670377875,-1.1499528181367753,1,160.08,4,40.02,0.2352941176470588,0.2666666666666666,99.9,2,0,50.18,1,0,0.0,0,0,2022-11-30,49.55,2024-01-25,51.03,16,2,15,2024-01-26,51.84,2024-01-25,49.85,2.942371991522736
52.95400765373588,-1.1386805739364865,1,1066.54,35,30.472571428571428,0.945945945945946,0.9722222222222222,362.04,11,0,355.11,12,1,320.22,11,0,2021-04-03,29.99,2024-02-01,30.11,36,1,36,2024-02-01,28.82,2024-02-03,30.35,0.202554627124408
52.93790656267526,-1.1302590891790625,1,389.83,4,97.4575,0.1111111111111111,1.3333333333333333,0.0,0,0,0.0,0,0,289.83,3,0,2021-04-29,97.72,2021-06-26,100.17,35,33,3,2021-06-28,101.95,2021-06-28,100.19,1.9312026099335906
52.9079375681749,-1.151472164708046,1,680.66,7,97.23714285714286,0.2121212121212121,1.0,0.0,0,0,0.0,0,0,594.95,6,0,2021-08-03,95.98,2022-02-04,100.23,32,26,7,2022-02-01,103.3,2022-02-02,100.03,5.149411294910146
52.92534395000959,-1.2596334211835447,1,50.17,2,25.085,0.1538461538461538,2.0,25.17,1,0,0.0,0,0,0.0,0,0,2023-03-29,24.72,2023-03-30,24.49,12,12,1,2023-03-26,24.75,2023-03-28,24.65,8.5402615370902
52.92836403283462,-1.2185805443150994,0,25.26,5,5.0520000000000005,0.1666666666666666,1.25,0.0,0,0,0.0,0,0,20.26,4,0,2021-11-03,4.79,2022-02-08,4.96,29,26,4,2022-02-05,4.97,2022-02-07,4.87,5.895715482643141
52.9777366389352,-1.1124799698380097,0,366.62,36,10.18388888888889,0.972972972972973,1.0,120.58,12,1,121.49,12,1,114.83,11,0,2021-04-02,9.52,2024-02-03,10.38,36,1,36,2024-02-02,9.87,2024-02-01,10.02,3.305655200358569
52.95674650397471,-1.2095654022871496,0,121.48,4,30.37,0.1428571428571428,0.1666666666666666,50.7,1,0,40.85,1,0,25.14,1,0,2021-12-18,25.69,2023-11-27,50.21,27,4,24,2023-11-26,50.92,2021-12-21,24.93,4.573874530212959
52.94938983509151,-1.149113485476879,0,98.75,2,49.375,0.0869565217391304,2.0,0.0,0,0,48.75,1,0,0.0,0,0,2022-05-31,49.8,2022-05-31,50.38,22,22,1,2022-05-30,47.67,2022-06-03,49.58,0.7026958038553859
53.01343244389917,-1.1210196604997298,0,20.49,4,5.1225,1.0,1.0,15.49,3,0,0.0,0,0,0.0,0,0,2023-12-23,5.07,2024-03-21,5.02,3,0,4,2024-03-20,5.33,2024-03-23,5.04,6.776503850636667
52.941602721179706,-1.225152168513762,0,40.0,2,20.0,0.2222222222222222,2.0,20.0,1,0,0.0,0,0,0.0,0,0,2023-07-10,19.8,2023-07-10,19.97,8,8,1,2023-07-12,19.07,2023-07-10,20.18,5.773496699254255
52.92927540653484,-1.112896169332012,0,10.33,2,5.165,0.1176470588235294,2.0,0.0,0,0,5.33,1,0,0.0,0,0,2022-11-28,5.04,2022-11-29,5.15,16,16,1,2022-12-02,4.93,2022-11-29,5.05,3.348344529222468
52.99626383792405,-1.159928947128435,0,228.76,7,32.68,0.4375,0.4666666666666667,155.5,5,0,59.26,1,0,0.0,0,0,2022-12-17,62.1,2024-02-29,29.72,15,1,15,2022-12-16,60.13,2024-03-02,29.84,4.878808056068399
52.92106430578114,-1.2256659498880882,1,79.63,3,26.543333333333333,0.1875,0.75,14.04,1,0,49.34,1,0,0.0,0,0,2022-12-12,51.2,2023-03-31,15.03,15,12,4,2022-12-16,51.04,2023-03-31,14.82,6.721703149412624
52.91928712809932,-1.2099314426908152,1,107.54,7,15.362857142857145,1.0,1.0,92.54,6,0,0.0,0,0,0.0,0,0,2023-09-14,15.05,2024-03-13,14.67,6,0,7,2024-03-15,15.27,2024-03-16,15.31,5.986266890095394
52.99386896479327,-1.1532006054446513,0,42.41,3,14.136666666666663,0.2,0.2307692307692307,19.66,1,0,19.67,1,0,0.0,0,0,2023-01-12,20.48,2024-01-29,19.8,14,2,13,2024-02-01,19.77,2024-02-01,20.39,4.52248028630201
52.90608281966296,-1.150282460765433,1,58.42,2,29.21,0.0606060606060606,2.0,0.0,0,0,0.0,0,0,28.42,1,0,2021-07-31,28.42,2021-07-31,30.0,32,32,1,2021-08-04,29.68,2021-08-01,28.71,5.344939049524328
52.93349077894453,-1.1363064380587176,1,318.75,2,159.375,0.0714285714285714,2.0,0.0,0,0,0.0,0,0,158.75,1,0,2022-01-05,158.71,2022-01-07,162.05,27,27,1,2022-01-07,164.4,2022-01-06,163.75,2.2920988532232087
52.98958997490749,-1.1260088723500292,0,4.04,2,2.02,0.0666666666666666,2.0,0.0,0,0,0.0,0,0,2.04,1,0,2021-11-02,2.0,2021-11-03,2.03,29,29,1,2021-11-05,2.02,2021-11-02,2.0,4.116480742171596
52.96312974195767,-1.16078831952152,1,405.11,37,10.94891891891892,1.0,1.0571428571428572,117.2,12,1,116.31,12,1,160.17,12,1,2021-04-03,10.16,2024-01-31,10.23,36,2,35,2021-11-25,49.62,2024-01-31,10.14,1.6492455118680418
52.92564717027221,-1.160793503943422,0,10.04,2,5.02,0.1428571428571428,2.0,0.0,0,0,5.04,1,0,0.0,0,0,2023-02-15,5.08,2023-02-16,4.91,13,13,1,2023-02-13,4.75,2023-02-16,4.93,3.3893695057710955
53.00497919126811,-1.1373920102670625,0,39.96,2,19.98,0.125,2.0,0.0,0,0,19.96,1,0,0.0,0,0,2022-12-20,20.29,2022-12-22,20.0,15,15,1,2022-12-21,20.67,2022-12-20,19.79,5.6994650256142325
52.967496186490855,-1.105624750166767,0,218.13,3,72.71,0.1875,0.2307692307692307,102.79,1,0,99.96,1,0,0.0,0,0,2022-12-23,96.46,2023-12-11,102.65,15,3,13,2023-12-11,100.19,2023-12-11,99.87,2.8606254338741994
52.98735561536049,-1.1194298746454412,1,72.04,3,24.01333333333333,0.1071428571428571,0.1153846153846153,20.23,1,0,0.0,0,0,49.12,1,0,2021-12-21,49.97,2024-01-09,20.31,27,2,26,2021-12-21,48.22,2024-01-07,19.96,4.019239424882187
52.979859688562094,-1.143150363494328,1,667.95,28,23.855357142857144,1.037037037037037,1.037037037037037,293.66,12,1,298.72,13,1,50.57,2,0,2022-01-21,24.45,2024-03-24,25.67,26,0,27,2024-03-23,26.03,2024-03-21,25.7,2.8984148243792935
52.96961724260304,-1.1674868450390137,0,9.9,2,4.95,0.1538461538461538,2.0,4.9,1,0,0.0,0,0,0.0,0,0,2023-03-31,5.1,2023-03-31,5.1,12,12,1,2023-03-30,5.07,2023-03-29,4.96,2.468579056535565
52.93077534031245,-1.121150157185426,0,68.54,7,9.791428571428572,0.2692307692307692,1.1666666666666667,0.0,0,0,49.0,5,0,9.54,1,0,2022-02-12,9.75,2022-07-14,9.54,25,20,6,2022-07-13,9.66,2022-07-14,10.07,2.91330435934438
52.88260456799094,-1.089208241480525,0,201.32,2,100.66,0.0689655172413793,2.0,0.0,0,0,0.0,0,0,101.32,1,0,2021-12-06,97.27,2021-12-07,99.21,28,28,1,2021-12-06,97.55,2021-12-07,101.65,8.676598680830212
52.924383069812514,-1.1337209574410712,0,101.83,2,50.915,0.1666666666666666,2.0,51.83,1,0,0.0,0,0,0.0,0,0,2023-04-13,49.41,2023-04-15,49.85,11,11,1,2023-04-17,51.13,2023-04-15,50.71,3.3204058233460056
52.99807116282248,-1.1254861000922594,0,99.93,2,49.965,0.5,2.0,49.93,1,0,0.0,0,0,0.0,0,0,2023-12-23,50.34,2023-12-24,50.72,3,3,1,2023-12-20,47.22,2023-12-20,49.32,5.042157424736306
52.92697792328949,-1.2136636709408566,0,231.12,23,10.048695652173912,1.0,1.0454545454545454,120.78,12,1,100.34,10,0,0.0,0,0,2022-05-27,9.9,2024-02-26,9.97,22,1,22,2024-02-27,10.04,2024-02-26,9.85,5.687679469044147
52.979557035283584,-1.1556516508556127,1,182.5,36,5.069444444444445,0.972972972972973,1.0,61.58,12,1,61.84,12,1,54.22,11,0,2021-04-05,4.99,2024-02-05,5.0,36,1,36,2024-02-02,5.16,2024-02-05,5.03,3.013019282311575
53.00509454775642,-1.119988204179776,1,79.71,2,39.855,0.125,2.0,0.0,0,0,39.71,1,0,0.0,0,0,2022-12-22,42.44,2022-12-23,39.43,15,15,1,2022-12-23,39.99,2022-12-23,39.77,5.888137136801683
52.98047908570173,-1.2268736978030437,1,70.38,2,35.19,0.1333333333333333,2.0,0.0,0,0,34.38,1,0,0.0,0,0,2023-02-02,36.33,2023-02-03,36.05,14,14,1,2023-02-03,36.79,2023-02-02,36.35,6.44665860311023
52.988636382437925,-1.115991665925334,1,705.68,2,352.84,0.0689655172413793,2.0,0.0,0,0,0.0,0,0,355.68,1,0,2021-11-28,352.56,2021-11-28,346.38,28,28,1,2021-11-28,361.24,2021-11-29,346.62,4.2405178824134016
52.99529982059185,-1.1529817267096782,0,101.15,2,50.575,0.5,2.0,51.15,1,0,0.0,0,0,0.0,0,0,2023-12-20,50.95,2023-12-23,49.56,3,3,1,2023-12-23,48.19,2023-12-20,51.53,4.677033753724971
52.9866714919406,-1.147394756561674,1,622.59,4,155.6475,0.1379310344827586,0.1538461538461538,245.04,1,0,256.38,1,0,98.09,1,0,2021-12-07,99.17,2023-12-13,248.86,28,3,26,2023-12-17,246.13,2021-12-06,99.69,3.67489971795477
52.942549336993,-1.141846273224994,0,100.22,2,50.11,0.0909090909090909,2.0,0.0,0,0,50.22,1,0,0.0,0,0,2022-07-10,49.21,2022-07-10,50.82,21,21,1,2022-07-10,50.67,2022-07-07,50.52,1.2554216494045627
52.97691056359077,-1.1082107075244083,1,389.08,36,10.807777777777778,0.972972972972973,1.0,151.08,13,1,121.2,11,0,106.24,11,0,2021-03-31,10.06,2024-02-02,9.87,36,1,36,2023-12-28,28.31,2024-02-01,9.74,3.4138863453324153
52.97226522465535,-1.112620080932289,0,30.35,2,15.175,0.1176470588235294,2.0,0.0,0,0,15.35,1,0,0.0,0,0,2022-12-05,15.08,2022-12-06,14.66,16,16,1,2022-12-05,15.17,2022-12-08,15.32,2.8322904154803186
52.96373956565383,-1.1150876633043747,0,50.75,2,25.375,0.0714285714285714,2.0,0.0,0,0,0.0,0,0,25.75,1,0,2021-12-23,24.57,2021-12-25,25.04,27,27,1,2021-12-22,24.39,2021-12-26,25.37,2.099915044222149
52.951724656318426,-1.1520146186725797,0,59.8,3,19.933333333333334,1.5,3.0,29.8,2,0,0.0,0,0,0.0,0,0,2024-02-03,14.72,2024-02-09,14.86,1,1,1,2024-02-09,15.07,2024-02-03,15.39,0.7330450742613746
53.00442586481604,-1.1398038471069425,0,615.11,4,153.7775,0.1428571428571428,0.16,193.55,1,0,196.55,1,0,201.01,1,0,2021-12-23,196.28,2023-12-20,200.07,27,3,25,2023-12-21,205.13,2023-12-19,199.25,5.632015247140784
53.00446161064943,-1.1245050853111866,1,203.48,2,101.74,0.5,2.0,103.48,1,0,0.0,0,0,0.0,0,0,2023-12-20,100.12,2023-12-20,98.91,3,3,1,2023-12-23,102.97,2023-12-21,99.48,5.75146878827563
52.9176519017691,-1.2418473529962648,0,40.17,2,20.085,0.125,2.0,0.0,0,0,20.17,1,0,0.0,0,0,2022-12-21,19.75,2022-12-21,20.1,15,15,1,2022-12-20,19.82,2022-12-21,19.74,7.846573456708574
52.93274579217615,-1.1148538356921085,0,9.96,2,4.98,1.0,1.0,4.96,1,0,0.0,0,0,0.0,0,0,2024-02-07,4.98,2024-03-08,5.03,1,0,2,2024-03-07,4.96,2024-03-09,5.15,2.959329984237894
52.948448423670285,-1.1352753911097893,1,75.5,3,25.166666666666668,0.1071428571428571,0.2307692307692307,0.0,0,0,50.27,1,0,19.85,1,0,2022-01-10,19.36,2022-12-22,50.74,27,15,13,2022-12-21,49.73,2022-01-09,19.25,0.7375479021902478
52.92233608490687,-1.2054552608302926,0,99.36,2,49.68,0.0714285714285714,2.0,0.0,0,0,0.0,0,0,49.36,1,0,2021-12-23,48.33,2021-12-24,50.7,27,27,1,2021-12-22,48.57,2021-12-24,48.19,5.53796156120649
52.96619030688504,-1.0923306282410838,0,99.94,2,49.97,0.5,2.0,49.94,1,0,0.0,0,0,0.0,0,0,2023-12-11,49.95,2023-12-11,49.76,3,3,1,2023-12-13,47.91,2023-12-10,48.97,3.5901968612819357
52.8993058775716,-1.1520636269398887,0,60.18,2,30.09,0.125,2.0,0.0,0,0,30.18,1,0,0.0,0,0,2022-12-13,29.18,2022-12-17,29.45,15,15,1,2022-12-15,29.54,2022-12-13,29.88,6.107761528517763
52.9519304771462,-1.1691675240342163,0,100.06,2,50.03,0.5,2.0,50.06,1,0,0.0,0,0,0.0,0,0,2023-12-20,50.54,2023-12-20,49.14,3,3,1,2023-12-22,49.94,2023-12-23,47.81,1.8594991100538456
52.973220690952246,-1.1008070433134065,1,168.88,17,9.934117647058825,0.4722222222222222,1.0625,0.0,0,0,48.02,5,0,110.86,11,0,2021-04-28,9.88,2022-07-27,9.72,35,20,16,2022-07-27,10.19,2022-07-27,10.01,3.492751448044164
52.98623675863463,-1.1521580397751623,1,49.4,3,16.466666666666665,0.1071428571428571,0.25,0.0,0,0,25.01,1,0,20.64,1,0,2021-12-16,19.9,2022-12-07,24.65,27,16,12,2022-12-07,24.31,2021-12-17,19.44,3.674470883652048
52.94713998549868,-1.216487109824988,0,576.6,3,192.2,0.1,0.1111111111111111,205.05,1,0,0.0,0,0,351.18,1,0,2021-11-11,358.87,2023-12-22,195.12,29,3,27,2021-11-09,354.64,2023-12-22,196.29,5.08290515105198
52.98760864938748,-1.113275501519004,0,2244.34,39,57.54717948717949,1.054054054054054,1.0833333333333333,714.47,13,1,743.14,12,1,727.01,13,1,2021-03-31,60.41,2024-02-03,60.91,36,1,36,2024-02-02,61.31,2022-01-01,48.83,4.215715673040972
52.87777982796478,-1.083618324955986,0,203.78,2,101.89,0.0689655172413793,2.0,0.0,0,0,0.0,0,0,103.78,1,0,2021-12-03,107.96,2021-12-04,98.66,28,28,1,2021-12-05,96.78,2021-12-04,100.77,9.320965203513289
52.95335658099279,-1.1710449079304426,1,273.38,26,10.514615384615384,0.9285714285714286,0.9285714285714286,115.53,12,1,123.37,12,1,24.66,1,0,2021-12-14,25.51,2024-03-05,10.08,27,0,28,2021-12-13,25.03,2024-03-07,9.75,1.9742947496959504
52.93906317003094,-1.1430447984011272,1,98.88,2,49.44,0.0714285714285714,2.0,0.0,0,0,0.0,0,0,48.88,1,0,2021-12-21,50.35,2021-12-24,49.57,27,27,1,2021-12-22,49.16,2021-12-24,50.12,1.645889377449959
52.92099235769427,-1.1338236208264183,1,720.26,37,19.466486486486485,1.0277777777777777,1.0571428571428572,233.69,13,1,249.03,12,1,217.54,11,0,2021-04-24,20.0,2024-02-27,19.71,35,1,35,2024-02-24,20.25,2024-02-28,20.04,3.692318384219848
52.93592724462197,-1.182697680160962,1,443.21,16,27.700625,1.1428571428571428,1.1428571428571428,412.5,15,1,0.0,0,0,0.0,0,0,2023-02-28,48.81,2024-03-15,10.0,13,0,14,2023-04-15,248.38,2024-03-15,9.96,3.401781399814966
52.98160849009981,-1.1560089776013238,1,206.75,38,5.440789473684211,1.027027027027027,1.0857142857142856,58.33,12,1,87.31,14,1,55.4,11,0,2021-04-03,4.98,2024-01-31,5.03,36,2,35,2022-11-08,25.71,2024-02-02,5.0,3.2377878183522584
52.98012442630108,-1.1487276159709685,1,101.96,2,50.98,0.0833333333333333,2.0,0.0,0,0,51.96,1,0,0.0,0,0,2022-04-22,50.78,2022-04-22,48.82,23,23,1,2022-04-21,53.06,2022-04-22,50.12,2.964257200847457
52.92039152899013,-1.159064372420408,1,1770.71,35,50.59171428571429,0.945945945945946,0.9722222222222222,615.89,12,1,581.49,12,1,524.72,10,0,2021-04-13,50.54,2024-02-15,49.7,36,1,36,2024-02-13,52.28,2024-02-13,49.61,3.9004518413092306
52.974000060640506,-1.126326114715923,1,324.6,3,108.2,0.2142857142857142,1.0,48.82,1,0,192.45,1,0,0.0,0,0,2023-02-07,206.14,2023-04-07,52.12,13,11,3,2023-02-07,202.93,2023-04-08,51.66,2.4703748804761605
52.91325221762706,-1.115655649808224,0,199.68,2,99.84,0.0714285714285714,2.0,0.0,0,0,0.0,0,0,99.68,1,0,2021-12-21,102.8,2021-12-21,101.18,27,27,1,2021-12-21,102.92,2021-12-22,103.46,4.842895223418265
52.95736727169877,-1.17664823099181,0,81.71,9,9.078888888888889,1.0,1.0,72.82,8,0,0.0,0,0,0.0,0,0,2023-07-27,10.19,2024-03-02,10.28,8,0,9,2024-03-03,10.16,2024-02-29,9.81,2.382818347998107
52.92118866278329,-1.1043571446473066,0,19.83,2,9.915,0.1538461538461538,2.0,9.83,1,0,0.0,0,0,0.0,0,0,2023-04-01,10.05,2023-04-01,9.61,12,12,1,2023-03-30,10.27,2023-04-02,9.79,4.4149686249385995
52.99270453153628,-1.134674899001474,0,152.12,3,50.70666666666667,0.1071428571428571,0.12,97.16,1,0,0.0,0,0,48.96,1,0,2021-12-22,48.97,2023-12-21,102.43,27,3,25,2023-12-22,100.36,2021-12-21,49.71,4.351701867855414
52.9319730372192,-1.1374200491733537,1,98.78,2,49.39,0.125,2.0,0.0,0,0,48.78,1,0,0.0,0,0,2022-12-23,52.2,2022-12-23,49.0,15,15,1,2022-12-21,51.41,2022-12-25,50.15,2.4491570029932683
52.94795085731337,-1.15140449831451,0,100.96,2,50.48,0.1333333333333333,2.0,0.0,0,0,50.96,1,0,0.0,0,0,2023-01-19,49.96,2023-01-19,49.96,14,14,1,2023-01-17,48.88,2023-01-21,51.41,0.92481009733059
53.01127779779722,-1.1072196857429344,0,199.54,2,99.77,0.125,2.0,0.0,0,0,99.54,1,0,0.0,0,0,2023-01-02,99.26,2023-01-02,99.2,15,15,1,2023-01-01,100.02,2022-12-31,100.74,6.799195417972548
53.00437978317196,-1.185769970041502,0,196.03,2,98.015,0.0714285714285714,2.0,0.0,0,0,0.0,0,0,96.03,1,0,2021-12-21,99.16,2021-12-25,100.69,27,27,1,2021-12-23,101.76,2021-12-22,99.62,6.35739816196941
52.87577374800155,-1.090871367420791,0,40.22,2,20.11,0.5,2.0,20.22,1,0,0.0,0,0,0.0,0,0,2023-12-21,19.66,2023-12-22,20.24,3,3,1,2023-12-20,18.95,2023-12-22,20.17,9.334689113544483
52.978452467649525,-1.1445017270243594,1,142.48,6,23.746666666666663,0.1621621621621621,1.0,0.0,0,0,0.0,0,0,121.65,5,0,2021-04-16,25.11,2021-08-17,24.98,36,31,6,2021-08-16,23.57,2021-08-17,25.24,2.7466780074794883
52.9829339711408,-1.091347691036702,0,50.49,2,25.245,0.0909090909090909,2.0,0.0,0,0,25.49,1,0,0.0,0,0,2022-07-04,24.73,2022-07-05,25.13,21,21,1,2022-07-08,25.11,2022-07-06,25.25,4.682485141319429
52.911790729917456,-1.1430654878520208,1,523.31,4,130.8275,0.1379310344827586,0.1428571428571428,154.49,1,0,195.66,1,0,155.3,1,0,2021-11-30,148.58,2024-02-28,152.03,28,1,28,2022-11-16,208.82,2024-02-29,149.1,4.6792678479032475
52.97682889415011,-1.201110355927523,1,199.08,2,99.54,0.125,2.0,0.0,0,0,99.08,1,0,0.0,0,0,2022-12-21,97.43,2022-12-23,103.2,15,15,1,2022-12-20,99.7,2022-12-24,99.71,4.7430250524360575
52.92569068794478,-1.1086150818599132,0,75.41,2,37.705,0.125,1.0,0.0,0,0,50.41,1,0,0.0,0,0,2023-01-05,51.08,2023-01-07,49.23,15,14,2,2023-01-06,49.69,2023-01-07,49.34,3.8402904207449367
52.9768393211032,-1.1472304912093294,1,40.74,2,20.37,0.2222222222222222,2.0,20.74,1,0,0.0,0,0,0.0,0,0,2023-07-07,19.97,2023-07-08,20.12,8,8,1,2023-07-08,18.2,2023-07-06,19.7,2.587622861001619
52.98611977019474,-1.14706174007748,0,1794.31,24,74.76291666666667,0.6486486486486487,1.0434782608695652,0.0,0,0,912.18,12,1,807.13,11,0,2021-04-02,71.64,2023-01-30,77.85,36,14,23,2023-01-30,73.85,2023-02-01,74.46,3.611534316617893
53.01362131787389,-1.2202225941325024,1,381.21,17,22.42411764705882,0.6071428571428571,0.6071428571428571,237.63,11,0,80.01,4,0,49.64,1,0,2022-01-01,50.37,2024-03-09,19.49,27,0,28,2022-01-01,48.55,2024-03-10,19.99,8.491269484609656
53.01913796818657,-1.175655393889521,0,99.03,3,33.01,0.1034482758620689,3.0,0.0,0,0,0.0,0,0,49.03,2,0,2021-11-22,23.9,2021-12-07,24.36,28,28,1,2021-12-09,24.8,2021-12-07,25.06,7.617618409649225
52.95372791313335,-1.1688356615415312,0,375.73,3,125.24333333333334,0.1,0.2307692307692307,0.0,0,0,247.85,1,0,100.96,1,0,2021-10-16,97.83,2022-10-30,255.49,29,17,13,2022-10-30,262.97,2021-10-18,99.63,1.825137556691688
52.9336011757609,-1.1195670187665796,1,197.69,2,98.845,0.125,2.0,0.0,0,0,97.69,1,0,0.0,0,0,2022-12-13,99.51,2022-12-17,99.22,15,15,1,2022-12-13,99.49,2022-12-16,98.59,2.697692580019551
52.94411644010968,-1.2616834196802922,0,157.93,36,4.3869444444444445,1.0,1.0285714285714285,61.06,12,1,59.12,12,1,33.18,11,0,2021-04-22,2.44,2024-03-01,4.96,35,1,35,2024-02-28,5.04,2021-11-21,2.52,8.138301401043952
52.92302751176281,-1.2118474431725692,1,94.04,3,31.346666666666668,0.0833333333333333,0.6,0.0,0,0,0.0,0,0,78.04,2,0,2021-04-20,29.9,2021-08-20,50.34,35,31,5,2021-08-16,48.12,2021-04-22,28.74,5.831419344100163
52.91928946362135,-1.2141094616534778,0,50.12,2,25.06,0.125,2.0,0.0,0,0,25.12,1,0,0.0,0,0,2022-12-12,25.5,2022-12-12,25.32,15,15,1,2022-12-10,25.53,2022-12-14,25.51,6.204068621629547
52.9523280559839,-1.1597297327146,1,337.34,35,9.638285714285711,0.9722222222222222,1.0,105.45,11,0,125.94,13,1,96.48,10,0,2021-05-01,9.94,2024-02-28,9.87,35,1,35,2024-02-29,9.62,2024-02-27,9.32,1.2245827822912139
52.95563205254357,-1.2004824947664536,0,3750.06,35,107.14457142857142,0.945945945945946,0.9722222222222222,1221.08,11,0,1241.03,12,1,1190.73,11,0,2021-04-11,102.51,2024-02-19,98.99,36,1,36,2024-02-20,98.97,2024-02-20,99.09,3.957049215065262
52.956007716446194,-1.2108862583103497,0,99.7,2,49.85,0.5,2.0,49.7,1,0,0.0,0,0,0.0,0,0,2023-12-14,51.65,2023-12-14,50.37,3,3,1,2023-12-15,50.56,2023-12-14,47.97,4.657463674904636
52.96410433620559,-1.2034726815705692,0,80.37,2,40.185,0.1333333333333333,2.0,0.0,0,0,40.37,1,0,0.0,0,0,2023-01-13,40.55,2023-01-13,40.55,14,14,1,2023-01-16,37.27,2023-01-15,40.21,4.307059336305636
52.9786125119274,-1.141091577597906,0,203.9,2,101.95,0.4,2.0,103.9,1,0,0.0,0,0,0.0,0,0,2023-11-09,100.21,2023-11-09,96.25,4,4,1,2023-11-08,104.65,2023-11-08,100.32,2.758220906844379
52.93081292086728,-1.119532847197892,1,59.0,2,29.5,0.6666666666666666,2.0,29.0,1,0,0.0,0,0,0.0,0,0,2024-01-24,28.64,2024-01-25,29.55,2,2,1,2024-01-24,28.27,2024-01-25,29.68,2.962741582443979
52.94179772698982,-1.277232295345307,0,140.28,2,70.14,0.4,2.0,70.28,1,0,0.0,0,0,0.0,0,0,2023-12-01,68.82,2023-12-01,71.69,4,4,1,2023-12-01,67.85,2023-12-04,69.91,9.209436652240548
52.97908208758897,-1.1450330962420627,1,1297.38,3,432.46,0.4285714285714285,0.75,1039.88,2,0,0.0,0,0,0.0,0,0,2023-09-05,458.82,2023-12-22,590.12,6,3,4,2023-12-23,583.46,2023-09-06,434.38,2.8192109923952873
